,clf,durations
0,KNN,0.031188607215881348
1,tKNN,185.22510511875151
2,NSC,0.09218075275421142
3,tNSC,2.634381556510925
4,MNB,0.029293203353881837
5,tMNB,0.5923884630203247
6,LSVM,0.5760362386703491
7,tLSVM,24.41099066734314
8,LR,0.5018360853195191
9,tLR,67.35740323066712
