,clf,durations
0,D-KNN,0.021903681755065917
1,D-tKNN,182.802850317955
2,NSC,0.042635774612426756
3,tNSC,0.05024650096893311
4,MNB,0.016466617584228516
5,tMNB,0.3342734336853027
6,LSVM,1.7943302631378173
7,tLSVM,58.71935946941376
8,LR,0.07094097137451172
9,tLR,24.618139004707338
