,clf,durations
0,SD-KNN,0.14808495044708253
1,SD-tKNN,99.81981618404389
2,SD-NSC,0.1122626543045044
3,SD-tNSC,0.15692057609558105
4,LSVM,1.2292110204696656
5,tLSVM,49.73205711841583
