,clf,durations
0,SD-KNN,0.16688840389251708
1,SD-tKNN,37.423016619682315
2,SD-NSC,0.09570572376251221
3,SD-tNSC,0.14111690521240233
4,LSVM,1.422706913948059
5,tLSVM,38.478281831741334
