,clf,durations
0,KNN,0.04487531185150147
1,tKNN,74.10864157676697
2,NSC,0.09306681156158447
3,tNSC,2.2619153022766114
4,LSVM,0.7828077793121337
5,tLSVM,34.5640903711319
