,clf,durations
0,D-KNN,0.06211488246917725
1,D-tKNN,53.551780128479
2,D-NSC,0.11523056030273438
3,D-tNSC,0.3870263576507568
4,LSVM,5.766201448440552
5,tLSVM,113.44320425987243
6,LR,1.7374342441558839
7,tLR,48.479309630393985
