,clf,durations
0,D-KNN,0.01884615421295166
1,D-tKNN,68.45620319843292
2,NSC,0.01571645736694336
3,tNSC,0.03162474632263183
4,MNB,0.010575318336486816
5,tMNB,0.1558932065963745
6,LSVM,2.9691561698913573
7,tLSVM,85.19407722949981
8,LR,0.10795068740844727
9,tLR,14.32237205505371
