,clf,durations
0,KNN,0.16386253833770753
1,tKNN,249.35093383789064
2,NSC,0.14297142028808593
3,tNSC,0.9215462446212769
4,MNB,0.051831531524658206
5,tMNB,1.024891448020935
6,LSVM,4.90741195678711
7,tLSVM,278.25858986377716
8,LR,2.744691348075867
9,tLR,306.66243758201597
