,clf,durations
0,D-KNN,0.11894116401672364
1,D-tKNN,199.57574565410613
2,D-NSC,0.10203876495361328
3,D-tNSC,1.653674054145813
4,LSVM,1.2509844779968262
5,tLSVM,50.438416314125064
6,LR,4.1393272399902346
7,tLR,145.80092618465423
