,clf,durations
0,KNN,0.03022456169128418
1,tKNN,186.21090722084045
2,RN,0.061063289642333984
3,tRN,128.95245170593262
4,NSC,0.0933370590209961
5,tNSC,1.1151034832000732
6,MNB,0.023276090621948242
7,tMNB,0.4767496585845947
8,LSVM,0.5145330429077148
9,tLSVM,20.555984020233154
10,LR,0.3267202377319336
11,tLR,38.58516526222229
12,RF,1.1219160556793213
13,tRF,705.8251502513885
