,clf,durations
0,KNN,0.034209036827087404
1,tKNN,187.501278758049
2,NSC,0.0884108304977417
3,tNSC,2.757322978973389
4,MNB,0.031116747856140138
5,tMNB,0.6305192232131958
6,LSVM,0.6079953193664551
7,tLSVM,25.81077072620392
8,LR,0.5252018451690674
9,tLR,75.26587278842926
