,clf,durations
0,KNN,0.02336266040802002
1,tKNN,71.4047417640686
2,NSC,0.06913323402404785
3,tNSC,0.3513335227966309
4,MNB,0.01415102481842041
5,tMNB,0.22185590267181396
6,LSVM,0.20175702571868898
7,tLSVM,9.801028633117676
8,LR,0.09021620750427246
9,tLR,11.45912594795227
