,clf,durations
0,KNN,0.05737335681915283
1,tKNN,53.610707306861876
2,NSC,0.11194372177124023
3,tNSC,0.6589548826217652
4,MNB,0.021089959144592284
5,tMNB,0.30695745944976804
6,LSVM,0.7435798645019531
7,tLSVM,27.480892777442932
8,LR,0.4343822240829468
9,tLR,34.871685647964476
