,clf,durations
0,D-KNN,0.022108864784240723
1,D-tKNN,182.9471165418625
2,NSC,0.04255878925323486
3,tNSC,0.050614571571350096
4,MNB,0.01647946834564209
5,tMNB,0.3344766855239868
6,LSVM,1.8421349048614502
7,tLSVM,62.2636340379715
8,LR,0.07019000053405762
9,tLR,23.45117120742798
