,clf,durations
0,D-KNN,0.12398767471313477
1,D-tKNN,49.38472876548767
2,NSC,0.048798537254333495
3,tNSC,0.10487115383148193
4,MNB,0.03195712566375732
5,tMNB,0.4379523277282715
6,LSVM,23.531593322753906
7,tLSVM,586.7153815984726
8,LR,1.6322839260101318
9,tLR,112.07150962352753
