,clf,durations
0,D-KNN,0.021310949325561525
1,D-tKNN,175.70524516105652
2,NSC,0.02420032024383545
3,tNSC,0.046802735328674315
4,MNB,0.015907716751098634
5,tMNB,0.32356462478637693
6,LSVM,1.7727590560913087
7,tLSVM,56.742475748062134
8,LR,0.06797640323638916
9,tLR,24.02119836807251
