,clf,durations
0,KNN,0.028770089149475098
1,tKNN,184.2221816778183
2,NSC,0.08715884685516358
3,tNSC,0.9941477298736572
4,MNB,0.023362183570861818
5,tMNB,0.4668140888214111
6,LSVM,0.5254842519760132
7,tLSVM,21.8215740442276
8,LR,0.3342359781265259
9,tLR,38.5725742816925
