,clf,durations
0,KNN,0.02589685916900635
1,tKNN,187.63876962661743
2,NSC,0.08966493606567383
3,tNSC,0.2691215515136719
4,MNB,0.019713377952575682
5,tMNB,0.3976496934890747
6,LSVM,0.53326895236969
7,tLSVM,21.34551944732666
8,LR,0.16316823959350585
9,tLR,23.92334394454956
