,clf,durations
0,KNN,0.023052692413330078
1,tKNN,71.8629699230194
2,NSC,0.07652382850646973
3,tNSC,0.3472827672958374
4,MNB,0.011821460723876954
5,tMNB,0.19806549549102784
6,LSVM,0.8365351438522339
7,tLSVM,30.72609055042267
8,LR,0.25516314506530763
9,tLR,24.594072222709656
