,clf,durations
0,D-KNN,0.018756794929504394
1,D-tKNN,68.46431584358216
2,NSC,0.023756742477416992
3,tNSC,0.03062121868133545
4,MNB,0.00970785617828369
5,tMNB,0.15491690635681152
6,LSVM,2.9948580741882322
7,tLSVM,86.75582361221313
8,LR,0.10780563354492187
9,tLR,13.914029622077942
