,clf,durations
0,D-KNN,0.018512701988220213
1,D-tKNN,67.28504703044891
2,NSC,0.016058874130249024
3,D-tNSC,0.02957324981689453
4,MNB,0.010348892211914063
5,tMNB,0.15677974224090577
6,LSVM,2.719477081298828
7,tLSVM,77.20564334392547
8,LR,0.10688982009887696
9,tLR,15.938305115699768
